"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2026/05/14","ALDAN","K7","NC","US","SBV","VORTAC",171.8,17.05
"2026/05/14","ALDEN","K6","NY","US","CAM","VOR/DME",313.17,12.88
"2026/05/14","ALDEN","K6","NY","US","GFL","LOC",192.43,
"2026/05/14","ALDER","K1","WA","US","OLM","VORTAC",95,21.99
"2026/05/14","ALDER","K1","WA","US","SEA","VORTAC",167.67,37.09
"2026/05/14","ALDER","K1","WA","US","TCM","TACAN",157.7,19.73
"2026/05/14","ALDOH","K7","NC","US","BZM","VOR/DME",203,10
"2026/05/14","ALEKS","K6","NY","US","URD","LOC",44.14,3.1
"2026/05/14","ALENS","K3","SD","US","DPR","VOR/DME",13.14,31.95
"2026/05/14","ALETE","K3","MN","US","INL","LOC",132.91,
"2026/05/14","ALETE","K3","MN","US","INL","VOR/DME",127.19,2.01
"2026/05/14","ALEWA","PH","HI","US","MUE","VOR/DME",56.97,2.8
"2026/05/14","ALEXA","K7","NC","US","FAY","VOR/DME",95.21,12
"2026/05/14","ALEXX","K4","OK","US","HBR","VORTAC",75.83,
"2026/05/14","ALEXX","K4","OK","US","IRW","VORTAC",187.67,26
"2026/05/14","ALEYS","K2","AZ","US","IWA","VORTAC",256,20
"2026/05/14","ALEYS","K2","AZ","US","PXR","VORTAC",193.92,
"2026/05/14","ALEYU","K3","MN","US","ODI","VORTAC",354.03,
"2026/05/14","ALEYU","K3","MN","US","ONA","LOC",120.39,12.22
"2026/05/14","ALFFF","K6","MA","US","BOS","VOR/DME",161.72,1
"2026/05/14","ALFIE","K2","CO","US","BJC","VOR/DME",344.79,8.87
"2026/05/14","ALFOR","K1","OR","US","CVO","VOR/DME",133.99,
"2026/05/14","ALFOR","K1","OR","US","EUG","VORTAC",0.19,11.65
"2026/05/14","ALGEE","K6","VA","US","DCA","VOR/DME",154.29,0.3
"2026/05/14","ALGER","K4","LA","US","HRV","VORTAC",353.08,
"2026/05/14","ALGER","K4","LA","US","NEW","LOC",357.27,6
"2026/05/14","ALGER","K4","LA","US","RQR","VOR/DME",82.4,
"2026/05/14","ALGIE","K2","UT","US","SLC","LOC",163.96,17.8
"2026/05/14","ALGIN","K3","MN","US","PJL","LOC",301.33,14.05
"2026/05/14","ALGOA","K3","MO","US","JEF","LOC",123.53,5.37
"2026/05/14","ALGOA","K3","MO","US","JEF","OM",,
"2026/05/14","ALGUM","K3","KS","US","ICT","VORTAC",138,22
"2026/05/14","ALGUY","K7","NC","US","NCA","LOC",187.97,10
"2026/05/14","ALIBI","K4","TX","US","CXO","LOC",320.48,6.43
"2026/05/14","ALIBY","K2","NM","US","ELP","VORTAC",263.11,76.75
"2026/05/14","ALIBY","K2","NM","US","SSO","VORTAC",92,78.46
"2026/05/14","ALICA","P","OP","US","OGG","VORTAC",65.09,174.86
"2026/05/14","ALICA","P","OP","US","UPP","VORTAC",47.68,160.9
"2026/05/14","ALICO","K7","FL","US","NUN","VOR",68.85,
"2026/05/14","ALICO","K7","FL","US","PNS","LOC",348.99,3.48
"2026/05/14","ALIEF","K4","TX","US","CRP","VORTAC",29.43,59.98
"2026/05/14","ALIEF","K4","TX","US","PSX","VORTAC",250.64,23.27
"2026/05/14","ALIEF","K4","TX","US","VCT","VOR/DME",129.12,17.99
"2026/05/14","ALIGN","K4","TX","US","CIX","LOC",356.25,13.59
"2026/05/14","ALIKE","K2","CO","US","BJC","LOC",115.31,
"2026/05/14","ALIKE","K2","CO","US","BJC","VOR/DME",109.69,6.16
"2026/05/14","ALING","K3","MO","US","CNG","VOR/DME",303,40
"2026/05/14","ALING","K3","MO","US","FAM","VORTAC",114.35,38.1
"2026/05/14","ALISN","K2","CA","US","UWU","LOC",250.99,4.64
"2026/05/14","ALIXE","K2","CA","US","AVE","VOR/DME",15.48,55.28
"2026/05/14","ALIXE","K2","CA","US","CZQ","TACAN",127.22,34.2
"2026/05/14","ALIXE","K2","CA","US","EHF","VORTAC",332.34,58.46
"2026/05/14","ALIXE","K2","CA","US","FRA","VORTAC",148.63,41.56
"2026/05/14","ALIXX","K6","CT","US","BDR","VOR/DME",287.9,12.23
"2026/05/14","ALIXX","K6","CT","US","DPK","VOR/DME",2.17,
"2026/05/14","ALIYA","K4","LA","US","LSU","VORTAC",300.85,7.23
"2026/05/14","ALJAI","PH","HI","US","HNL","VORTAC",217,57
"2026/05/14","ALKAL","K1","ID","US","BOI","VORTAC",113.07,49.7
"2026/05/14","ALKEY","K1","WY","US","BOY","VOR/DME",157,
"2026/05/14","ALKEY","K1","WY","US","RIW","VOR/DME",113.07,12.7
"2026/05/14","ALKIA","K1","WA","US","SEA","VORTAC",310.08,13
"2026/05/14","ALKOJ","K4","TX","US","OYC","LOC",175.11,3.18
"2026/05/14","ALKYL","K5","IL","US","OBK","VOR/DME",167.49,
"2026/05/14","ALKYL","K5","IL","US","VQX","LOC",93.88,1.47
"2026/05/14","ALLAN","K2","CO","US","CYS","VORTAC",202.98,58.21
"2026/05/14","ALLAN","K2","CO","US","FQF","VORTAC",306,60.36
"2026/05/14","ALLAN","K2","CO","US","GLL","VOR/DME",251.06,
"2026/05/14","ALLAN","K2","CO","US","RLG","VOR/DME",45,
"2026/05/14","ALLDE","K6","MD","US","BAL","VORTAC",38.35,
"2026/05/14","ALLDE","K6","MD","US","BQG","LOC",323.79,6.6
"2026/05/14","ALLEE","K7","MS","US","IGB","VORTAC",340,20
"2026/05/14","ALLER","K7","NC","US","VU","NDB",,
"2026/05/14","ALLER","K7","NC","US","VUJ","LOC",43.2,
"2026/05/14","ALLEY","K6","RI","US","UNQ","LOC",156.58,2.55
"2026/05/14","ALLFA","K5","WI","US","VOK","TACAN",256,1
"2026/05/14","ALLIE","K5","KY","US","CVG","LOC",186.18,24.48
"2026/05/14","ALLIN","K4","TX","US","BXN","LOC",176.25,16.94
"2026/05/14","ALLIS","K2","AZ","US","BXK","VORTAC",77.4,10
"2026/05/14","ALLIS","K2","AZ","US","GBN","VORTAC",350.75,
"2026/05/14","ALLJO","K6","VA","US","AML","VOR/DME",300.01,4
"2026/05/14","ALLMN","K7","GA","US","MCN","DME",,5.78
"2026/05/14","ALLMN","K7","GA","US","MCN","LOC",233.95,
"2026/05/14","ALLMO","K4","TX","US","ACT","VORTAC",63.12,
"2026/05/14","ALLMO","K4","TX","US","CQY","VORTAC",179.87,
"2026/05/14","ALLMO","K4","TX","US","FUZ","VORTAC",134,74
"2026/05/14","ALLOE","K5","IN","US","TTH","VORTAC",5.32,25.58
"2026/05/14","ALLOE","K5","IN","US","VHP","VORTAC",278.12,37.92
"2026/05/14","ALLOT","K3","SD","US","ABR","VOR/DME",224.9,42.59
"2026/05/14","ALLSO","K7","FL","US","LAL","VORTAC",120,39
"2026/05/14","ALLUN","P","OP","US","NGF","TACAN",340,35
"2026/05/14","ALLYN","K4","TX","US","INK","VORTAC",85,
"2026/05/14","ALLYN","K4","TX","US","MAF","VORTAC",234.83,27.19
"2026/05/14","ALLYX","K2","CO","US","BKF","LOC",143.08,
"2026/05/14","ALLYX","K2","CO","US","BKF","TACAN",,6.44
"2026/05/14","ALMAS","K3","KS","US","EMP","VORTAC",327.3,49.28
"2026/05/14","ALMAS","K3","KS","US","MHK","VOR/DME",143,7.74
"2026/05/14","ALMAS","K3","KS","US","TOP","VORTAC",258.23,
"2026/05/14","ALMAT","K6","NJ","US","VCN","VOR/DME",213.9,11.4
"2026/05/14","ALMAY","K3","MN","US","FOW","VOR/DME",224.72,12.75
"2026/05/14","ALMAY","K3","MN","US","GEP","VORTAC",182,
"2026/05/14","ALMAY","K3","MN","US","MCW","VOR/DME",343.19,
"2026/05/14","ALMAY","K3","MN","US","RST","VOR/DME",286.45,45.93
"2026/05/14","ALMON","K2","AZ","US","TFD","VORTAC",133,36.67
"2026/05/14","ALMOT","PA","AK","US","UNK","VOR/DME",213.92,40
"2026/05/14","ALNOK","PA","AK","US","EDF","TACAN",312.5,1.8
"2026/05/14","ALNZO","K7","FL","US","DHP","VORTAC",348.18,42.57
"2026/05/14","ALNZO","K7","FL","US","PBI","VORTAC",248.64,28.26
"2026/05/14","ALOCK","K3","IA","US","ALO","VOR/DME",272.88,
"2026/05/14","ALOCK","K3","IA","US","MCW","VOR/DME",182.24,30.58
"2026/05/14","ALOGE","K2","AZ","US","AHA","LOC",258.03,3.62
"2026/05/14","ALOHI","P","AS","US","TUT","VORTAC",279.71,17
"2026/05/14","ALOMR","K5","OH","US","HPI","LOC",57.96,8.58
"2026/05/14","ALOON","K7","AL","US","MGM","VORTAC",226.4,14
"2026/05/14","ALOPE","K1","MT","US","ISN","VOR/DME",196,31.54
"2026/05/14","ALOXE","K4","TX","US","EFD","TACAN",182,27
"2026/05/14","ALPHE","K5","MI","US","FNT","VORTAC",232.93,
"2026/05/14","ALPHE","K5","MI","US","VIO","VOR/DME",119.36,48.53
"2026/05/14","ALPOE","K2","CO","US","GLL","VOR/DME",276.28,84.89
"2026/05/14","ALPOE","K2","CO","US","MBW","VOR/DME",180.91,
"2026/05/14","ALRAY","K2","AZ","US","IGM","VOR/DME",10,3.73
"2026/05/14","ALRIC","K2","CA","US","SUU","LOC",34.67,
"2026/05/14","ALRIC","K2","CA","US","SUU","TACAN",33.82,7.78
"2026/05/14","ALTAM","K2","CA","US","LIN","VOR/DME",229.2,
"2026/05/14","ALTAM","K2","CA","US","OAK","VOR/DME",60.01,23.25
"2026/05/14","ALTAM","K2","CA","US","SAC","VORTAC",176.8,38.97
"2026/05/14","ALTEW","PA","AK","US","BIG","VORTAC",116,35.97
"2026/05/14","ALTEY","PA","AK","US","BET","VORTAC",129,89.84
"2026/05/14","ALTEY","PA","AK","US","DLG","VOR/DME",293,58.07
"2026/05/14","ALTNN","K7","FL","US","FLL","VOR/DME",357.57,38.27
"2026/05/14","ALTNN","K7","FL","US","PBI","VORTAC",282.2,
"2026/05/14","ALTON","K1","MT","US","MSO","VOR/DME",284.84,16
"2026/05/14","ALTTA","K2","CA","US","FAT","LOC",112.37,24.08
"2026/05/14","ALTTA","K2","CA","US","FRA","VORTAC",141.55,35.52
"2026/05/14","ALTTA","K2","CA","US","PXN","VORTAC",81.5,
"2026/05/14","ALUND","K2","NV","US","LAS","VORTAC",82.41,1.7
"2026/05/14","ALUPE","PA","AK","US","AKN","VORTAC",25.96,95
"2026/05/14","ALVAR","K2","CA","US","INB","LOC",,
"2026/05/14","ALVAR","K2","CA","US","OSI","VOR/DME",20,
"2026/05/14","ALVAS","K7","FL","US","CRG","VORTAC",312.08,6
"2026/05/14","ALVER","K7","FL","US","NPA","TACAN",86,15
"2026/05/14","ALVIL","K1","WY","US","BOY","VOR/DME",349.68,
"2026/05/14","ALVIL","K1","WY","US","RLY","VOR/DME",299.38,15
"2026/05/14","ALVIN","K7","FL","US","GEF","VORTAC",121.82,44.09
"2026/05/14","ALVIN","K7","FL","US","OTK","VOR/DME",165.93,
"2026/05/14","ALVNE","K4","LA","US","EMG","VORTAC",323.44,5.4
"2026/05/14","ALVOJ","K2","CO","US","ACD","LOC",136.2,5.88
"2026/05/14","ALVUS","K5","MI","US","SSM","VOR/DME",129.34,5
"2026/05/14","ALWAZ","K5","MI","US","EPA","LOC",95.73,15.12
"2026/05/14","ALWYZ","K6","VA","US","AML","VOR/DME",296.5,9.27
"2026/05/14","ALYAN","PA","AK","US","ULL","VOR/DME",49,11
"2026/05/14","ALYEA","K5","IL","US","IZJ","LOC",273.87,3.37
"2026/05/14","ALYEA","K5","IL","US","OBK","VOR/DME",184.66,
"2026/05/14","AMAKR","K2","CA","US","ENI","VORTAC",245.99,22.47
"2026/05/14","AMAKR","K2","CA","US","PYE","VOR/DME",306.3,69.04
"2026/05/14","AMANE","K2","CA","US","EDW","VORTAC",186.54,
"2026/05/14","AMANE","K2","CA","US","PMD","LOC",74.2,
"2026/05/14","AMANE","K2","CA","US","PMD","VORTAC",,9.62
"2026/05/14","AMAPO","K7","GA","US","PZD","VOR/DME",358.56,25.67
"2026/05/14","AMAPO","K7","GA","US","VNA","VORTAC",258.72,42.8
"2026/05/14","AMASE","K1","OR","US","MFR","LOC",322.76,11.82
"2026/05/14","AMAXE","K3","ND","US","MIB","TACAN",305,15
"2026/05/14","AMBAZ","K7","FL","US","LAL","VORTAC",76.29,2.7
"2026/05/14","AMBEE","K4","TX","US","LOA","VORTAC",130.87,19
"2026/05/14","AMBEY","K7","SC","US","CRE","VORTAC",56,9
"2026/05/14","AMBIA","K5","IL","US","BVT","VORTAC",271,30
"2026/05/14","AMBIE","K6","PA","US","SEG","VOR/DME",87.66,10
"2026/05/14","AMBIS","MY","","BS","ZBV","VOR/DME",135.3,176.95
"2026/05/14","AMBRR","K2","AZ","US","GBN","VORTAC",25.33,
"2026/05/14","AMBRR","K2","AZ","US","IWA","VORTAC",256,35
"2026/05/14","AMDUY","K2","AZ","US","DMA","TACAN",127.96,23
"2026/05/14","AMEBE","K7","FL","US","MCO","LOC",185.46,11.08
"2026/05/14","AMEER","K2","CA","US","FRA","VORTAC",222.07,21.16
"2026/05/14","AMEER","K2","CA","US","RPW","LOC",292.35,14.15
"2026/05/14","AMERE","K2","AZ","US","GCN","VOR/DME",239,12
"2026/05/14","AMERY","PH","HI","US","KOA","VORTAC",293.67,25.03
"2026/05/14","AMERY","PH","HI","US","OGG","VORTAC",168.33,56.87
"2026/05/14","AMFAP","K7","FL","US","PBI","VORTAC",280.87,3
"2026/05/14","AMFIB","K2","CA","US","NFG","TACAN",211.01,8
"2026/05/14","AMFIJ","K7","FL","US","PBI","VORTAC",309.49,3.5
"2026/05/14","AMICI","K7","FL","US","DDO","LOC",185.47,3.06
"2026/05/14","AMIKE","K4","AR","US","FSM","VORTAC",52,18
"2026/05/14","AMIME","K4","TX","US","CWK","VORTAC",243.39,18
"2026/05/14","AMIRE","K3","ND","US","MIB","TACAN",112,15
"2026/05/14","AMIRS","K7","NC","US","TTA","LOC",209.01,3.03
"2026/05/14","AMITE","K5","OH","US","CBP","LOC",281.2,13.19
"2026/05/14","AMMBR","K3","MN","US","GEP","VORTAC",315,22
"2026/05/14","AMNOT","K2","CA","US","SUU","TACAN",32.6,3.6
"2026/05/14","AMOFY","PA","AK","US","HOM","LOC",218.01,3.93
"2026/05/14","AMONT","K2","CA","US","BFL","LOC",121.32,22.26
"2026/05/14","AMONT","K2","CA","US","EHF","VORTAC",122.93,24.62
"2026/05/14","AMONT","K2","CA","US","GMN","VORTAC",356.9,23.34
"2026/05/14","AMONT","K2","CA","US","LHS","VORTAC",328.7,31.27
"2026/05/14","AMONT","K2","CA","US","TTE","VOR/DME",147.36,45.58
"2026/05/14","AMORE","K6","NY","US","DXR","LOC",266.73,5.1
"2026/05/14","AMORE","K6","NY","US","IGN","VOR/DME",163.24,21.9
"2026/05/14","AMORT","K7","NC","US","RDU","LOC",234.14,2.79
"2026/05/14","AMOSS","K6","VA","US","AML","VOR/DME",263.51,20.37
"2026/05/14","AMOSS","K6","VA","US","CSN","VORTAC",1.27,
"2026/05/14","AMOTT","PA","AK","US","ENA","VOR/DME",322.51,16.46
"2026/05/14","AMOTT","PA","AK","US","HOM","VOR/DME",347,70.11
"2026/05/14","AMOTT","PA","AK","US","TED","VOR/DME",229.42,44.89
"2026/05/14","AMOUR","K5","OH","US","FAE","LOC",232.92,
"2026/05/14","AMOUR","K5","OH","US","FFO","TACAN",,12
"2026/05/14","AMPLE","K1","WA","US","PDT","VORTAC",296.33,39.52
"2026/05/14","AMPLE","K1","WA","US","PSC","VOR/DME",233.78,
"2026/05/14","AMREW","K7","FL","US","PBI","VORTAC",157,1.7
"2026/05/14","AMRST","K5","OH","US","DJB","VOR/DME",265,38
"2026/05/14","AMRUW","K7","NC","US","NCA","LOC",187.97,1.6
"2026/05/14","AMSTD","K4","TX","US","DLF","VORTAC",304.69,5
"2026/05/14","AMTRA","K2","CA","US","LAX","VORTAC",46,17.32
"2026/05/14","AMTRA","K2","CA","US","POM","VORTAC",254,17
"2026/05/14","AMTRA","K2","CA","US","SLI","VORTAC",333.09,17.73
"2026/05/14","AMTRA","K2","CA","US","VNY","VOR/DME",101.37,20.22
"2026/05/14","AMUJO","K3","ND","US","JMS","VOR/DME",136.64,2.8
"2026/05/14","AMUSE","K4","TX","US","AGJ","VORTAC",185.26,44.35
"2026/05/14","AMUSE","K4","TX","US","CWK","VORTAC",270.9,39.93
"2026/05/14","AMUSE","K4","TX","US","STV","VORTAC",46.93,26.08
"2026/05/14","AMZAP","K2","","FM","UKS","NDB/DME",281.16,30
"2026/05/14","ANAHO","K2","NV","US","FMG","VORTAC",7.28,28.07
"2026/05/14","ANAHO","K2","NV","US","LLC","VORTAC",239.97,39.85
"2026/05/14","ANAJE","K2","CA","US","CEC","VORTAC",181,20
"2026/05/14","ANALE","K1","MT","US","LWT","VOR/DME",307,52.84
"2026/05/14","ANASN","K1","WA","US","GEG","VORTAC",33.91,10.72
"2026/05/14","ANAZE","K7","FL","US","TWJ","LOC",186.73,8.32
"2026/05/14","ANCAP","K2","CA","US","CMA","VOR/DME",248.67,24.7
"2026/05/14","ANCAP","K2","CA","US","RZS","VORTAC",142.04,
"2026/05/14","ANCHO","K2","NM","US","HMN","TACAN",357,45
"2026/05/14","ANCOR","K6","ME","US","AUG","VOR/DME",141.16,35.13
"2026/05/14","ANCOR","K6","ME","US","BGR","VORTAC",210.77,51.71
"2026/05/14","ANDAL","K7","AL","US","MGM","VORTAC",185,58
"2026/05/14","ANDAL","K7","AL","US","MVC","VORTAC",100.49,
"2026/05/14","ANDAL","K7","AL","US","OZR","VOR/DME",267.65,
"2026/05/14","ANDDD","K3","SD","US","RAP","VORTAC",238,16
"2026/05/14","ANDDE","K5","WI","US","GEP","VORTAC",103,31.07
"2026/05/14","ANDEE","K2","CA","US","HYP","VOR/DME",307,
"2026/05/14","ANDEE","K2","CA","US","MOD","VOR/DME",95,
"2026/05/14","ANDES","PH","HI","US","KOA","VORTAC",293.67,11.66
"2026/05/14","ANDII","K5","OH","US","XSF","TACAN",148,15
"2026/05/14","ANDIY","K7","GA","US","FUN","LOC",274.97,22.44
"2026/05/14","ANDOE","K3","MN","US","DLH","VORTAC",66.15,6.63
"2026/05/14","ANDOE","K3","MN","US","JUD","LOC",93.29,
"2026/05/14","ANDOE","K3","MN","US","LKI","TACAN",,5.59
"2026/05/14","ANDON","K7","FL","US","NPA","TACAN",86,5
"2026/05/14","ANDRO","K7","FL","US","LAL","VORTAC",60,7.78
"2026/05/14","ANDRO","K7","FL","US","OCF","VORTAC",165,
"2026/05/14","ANDUH","K2","CA","US","OCN","VORTAC",26.2,15
"2026/05/14","ANDYA","K4","TX","US","CVE","VOR/DME",46,50
"2026/05/14","ANEEL","K4","TX","US","HOB","VORTAC",113.19,25.99
"2026/05/14","ANEEL","K4","TX","US","INK","VORTAC",22.01,
"2026/05/14","ANERE","K6","DE","US","ENO","VORTAC",169.73,13
"2026/05/14","ANEVY","P","MP","US","UNZ","VORTAC",35,148.4
"2026/05/14","ANEWA","K5","OH","US","CRL","VOR/DME",197.3,27
"2026/05/14","ANEYA","PA","AK","US","BET","VORTAC",196.48,5.47
"2026/05/14","ANEYI","K2","UT","US","FFU","VORTAC",310.42,30.89
"2026/05/14","ANGEE","K7","FL","US","MLB","VOR/DME",152.69,46.1
"2026/05/14","ANGEE","K7","FL","US","PBI","VORTAC",358.99,47.25
"2026/05/14","ANGGL","K5","MI","US","BZB","LOC",33.19,5.92
"2026/05/14","ANGIE","K7","SC","US","CHS","VORTAC",23,4
"2026/05/14","ANGIL","K1","MT","US","FCA","VOR/DME",159.23,15
"2026/05/14","ANGLL","MY","","BS","ZQA","VOR/DME",2.8,118.3
"2026/05/14","ANGOO","K1","WA","US","LTJ","VOR/DME",330,
"2026/05/14","ANGOO","K1","WA","US","YKM","VORTAC",221,37
"2026/05/14","ANGSS","K","OA","US","GTK","VOR/DME",335.16,69.32
"2026/05/14","ANGSS","K","OA","US","PVN","VOR/DME",41.61,42.63
"2026/05/14","ANIAK","PA","AK","US","ANI","NDB",315.63,
"2026/05/14","ANIAK","PA","AK","US","BET","VORTAC",36.85,81
"2026/05/14","ANIER","K6","NH","US","CON","VOR/DME",6.24,
"2026/05/14","ANIER","K6","NH","US","ENE","VOR/DME",299.81,46.55
"2026/05/14","ANIHI","K7","SC","US","NBC","TACAN",,1.69
"2026/05/14","ANIKA","PG","GU","US","UAM","LOC",243.87,
"2026/05/14","ANIKA","PG","GU","US","UAM","TACAN",242.61,6.71
"2026/05/14","ANIKA","PG","GU","US","UNZ","VORTAC",48.46,
"2026/05/14","ANIMA","K2","NM","US","CUS","VOR/DME",265.14,48.37
"2026/05/14","ANIMA","K2","NM","US","DMN","VORTAC",233.67,51.08
"2026/05/14","ANIMA","K2","NM","US","SVC","VOR/DME",189.67,
"2026/05/14","ANITR","P","AS","US","TUT","VORTAC",294.71,17
"2026/05/14","ANIUM","K2","UT","US","HVE","VORTAC",71.8,43.6
"2026/05/14","ANIUM","K2","UT","US","OAB","VOR/DME",174,
"2026/05/14","ANJEE","K2","CA","US","OAK","VOR/DME",151,60
"2026/05/14","ANJIE","K4","TX","US","ELP","VORTAC",115,10
"2026/05/14","ANJIL","K","OA","US","ORF","VORTAC",100,99
"2026/05/14","ANKEN","K3","IA","US","DSM","VORTAC",1.02,17.68
"2026/05/14","ANKEN","K3","IA","US","TNU","VOR/DME",258.65,22
"2026/05/14","ANKOR","K7","GA","US","SAV","VORTAC",186.8,17.17
"2026/05/14","ANNAA","K4","TX","US","HBR","VORTAC",179,
"2026/05/14","ANNAA","K4","TX","US","SPS","VORTAC",276,31.6
"2026/05/14","ANNAN","K7","GA","US","AHN","VOR/DME",135,41.32
"2026/05/14","ANNAN","K7","GA","US","IRQ","VORTAC",247.04,32.7
"2026/05/14","ANNAS","K6","VA","US","FAK","VORTAC",45.92,
"2026/05/14","ANNAS","K6","VA","US","RIC","VORTAC",344.7,19.04
"2026/05/14","ANNAY","K5","IL","US","BMI","LOC",110.89,7.98
"2026/05/14","ANNEE","K5","OH","US","FFO","LOC",52.94,
"2026/05/14","ANNEE","K5","OH","US","FFO","TACAN",,5.69
"2026/05/14","ANNEI","K6","CT","US","CMK","VOR/DME",100.49,14.73
"2026/05/14","ANNEI","K6","CT","US","LGA","VOR/DME",54.52,41
"2026/05/14","ANNEM","K1","MT","US","GTF","VORTAC",169.24,45.52
"2026/05/14","ANNEM","K1","MT","US","HLN","VORTAC",61.67,18.96
"2026/05/14","ANNET","K6","PA","US","OOD","VORTAC",352.08,
"2026/05/14","ANNET","K6","PA","US","VII","LOC",267.47,8.12
"2026/05/14","ANNEY","K7","FL","US","PBI","VORTAC",174.16,12.98
"2026/05/14","ANNGE","K6","MD","US","DCA","VOR/DME",335,12.79
"2026/05/14","ANNGE","K6","MD","US","ENO","VORTAC",271,79
"2026/05/14","ANNNA","K4","OK","US","TIK","LOC",357.05,
"2026/05/14","ANNNA","K4","OK","US","TIK","TACAN",,15
"2026/05/14","ANNNE","K2","CO","US","BKF","LOC",143.08,
"2026/05/14","ANNNE","K2","CO","US","BKF","TACAN",143.73,13
"2026/05/14","ANNOT","K3","MO","US","COU","VOR/DME",332.77,12
"2026/05/14","ANNOT","K3","MO","US","HLV","VORTAC",226.42,
"2026/05/14","ANNTS","K5","OH","US","DXO","VOR/DME",217,37
"2026/05/14","ANNYE","K7","GA","US","ODF","VOR/DME",258.34,31.04
"2026/05/14","ANOME","K3","SD","US","RCA","TACAN",312.6,1.9
"2026/05/14","ANORE","PA","AK","US","ANI","LOC",289.17,5.99
"2026/05/14","ANORT","K6","NY","US","MSV","LOC",334.93,6.55
"2026/05/14","ANOSA","K3","IA","US","CID","VOR/DME",51.96,24.68
"2026/05/14","ANOSA","K3","IA","US","CVA","VORTAC",298.98,
"2026/05/14","ANOTE","K2","CA","US","OCN","VORTAC",74.64,28.31
"2026/05/14","ANOTE","K2","CA","US","PDZ","VORTAC",124.94,52.75
"2026/05/14","ANOTE","K2","CA","US","RIV","TACAN",138,45
"2026/05/14","ANRUY","K4","TX","US","EFD","TACAN",206,30
"2026/05/14","ANTEJ","K2","CO","US","RIL","LOC",78.46,11.08
"2026/05/14","ANTEN","TJ","PR","US","SJU","OM",18.07,
"2026/05/14","ANTEN","TJ","PR","US","SJU","VORTAC",262,6
"2026/05/14","ANTEX","TJ","PR","US","BQN","VORTAC",278.88,50.86
"2026/05/14","ANTEX","TJ","PR","US","MAZ","VOR/DME",295.5,50.24
"2026/05/14","ANTHO","K6","NY","US","MRZ","LOC",,
"2026/05/14","ANTHO","K6","NY","US","SYR","VORTAC",265.73,15
"2026/05/14","ANTIE","K4","TX","US","FZT","VOR/DME",72.04,
"2026/05/14","ANTIE","K4","TX","US","TYR","VOR/DME",125,18.98
"2026/05/14","ANTIO","K5","OH","US","AIR","VOR/DME",209,
"2026/05/14","ANTIO","K5","OH","US","JPU","VOR/DME",69.88,15.67
"2026/05/14","ANTMN","K6","NY","US","CYN","VORTAC",71.3,36.6
"2026/05/14","ANTMN","K6","NY","US","JFK","VOR/DME",188.9,
"2026/05/14","ANTMN","K6","NY","US","SIE","VORTAC",47.81,78.3
"2026/05/14","ANTNY","K6","VA","US","BRV","VORTAC",309.01,11
"2026/05/14","ANTON","K3","KS","US","HUT","VOR/DME",33,
"2026/05/14","ANTON","K3","KS","US","SLN","VORTAC",161.41,28.98
"2026/05/14","ANTRI","K5","OH","US","SIC","LOC",6.18,18.14
"2026/05/14","ANTTI","K5","IN","US","TTH","VORTAC",39,
"2026/05/14","ANTTI","K5","IN","US","VHP","VORTAC",278.12,21.11
"2026/05/14","ANTUA","K7","FL","US","NSE","TACAN",31,10
"2026/05/14","ANUGE","K3","KS","US","EMP","VORTAC",250.84,7
"2026/05/14","ANUYE","K6","PA","US","AFJ","LOC",93.04,6.31
"2026/05/14","ANVAF","K7","FL","US","NPA","TACAN",86,12
"2026/05/14","ANVER","K","OA","US","BDA","VOR/DME",359.18,180
"2026/05/14","ANVIL","K1","WA","US","SZI","LOC",344.34,10.25
"2026/05/14","ANVUL","K4","LA","US","BAD","TACAN",338,13
"2026/05/14","ANWEX","PA","AK","US","OME","VOR/DME",144.37,10
"2026/05/14","APACH","K4","OK","US","HBR","VORTAC",82.38,
"2026/05/14","APACH","K4","OK","US","LAW","VOR/DME",353,20.94
"2026/05/14","APACK","P","OP","US","MKK","VORTAC",4,180
"2026/05/14","APAJY","K7","FL","US","NPA","TACAN",86,1.1
"2026/05/14","APALO","K5","IN","US","PXV","VORTAC",80.54,43.08
"2026/05/14","APAYU","K3","NE","US","SNY","VOR/DME",278,20
"2026/05/14","APDAG","K4","LA","US","BAD","LOC",149.42,
"2026/05/14","APDAG","K4","LA","US","EMG","VORTAC",323.37,5.4
"2026/05/14","APEGE","K6","NJ","US","SBJ","VOR/DME",195.88,3.99
"2026/05/14","APENE","K3","MO","US","SZL","TACAN",184,6
"2026/05/14","APGUH","K1","ID","US","TWF","VORTAC",59.52,11.04
"2026/05/14","APIME","K2","NV","US","AGY","LOC",167.12,18.99
"2026/05/14","APIME","K2","NV","US","SWR","VOR/DME",70.96,
"2026/05/14","APIXE","K5","WI","US","ATW","LOC",208.11,13.56
"2026/05/14","APIXE","K5","WI","US","GRB","VORTAC",212.97,
"2026/05/14","APIXE","K5","WI","US","OSH","VOR/DME",317.28,6.17
"2026/05/14","APIYO","K3","MN","US","GFK","VOR/DME",3,12
"2026/05/14","APLES","K2","CA","US","DAG","VORTAC",213.88,37.59
"2026/05/14","APLES","K2","CA","US","HEC","VORTAC",231.53,
"2026/05/14","APLES","K2","CA","US","PDZ","VORTAC",11.53,42.22
